time_s,force_n,displacement_m,displacement_mm,velocity_m_s,acceleration_m_s2,acceleration_g
1.437,102.77997865966223,2.1824585748607834e-06,0.0021824585748607835,8.800274545493663e-05,0.005970121633354649,0.0006087829822982007
1.438,107.10921729059807,2.273473850465312e-06,0.002273473850465312,9.405499713221433e-05,0.006134519308648579,0.0006255468797855108
1.439,111.72467648584423,2.3706238409128134e-06,0.0023706238409128134,0.00010027296692270441,0.00630148116810468,0.0006425722512891436
1.44,116.63402373556019,2.4740755323886343e-06,0.002474075532388634,0.0001066585806549731,0.006470085001619019,0.0006597650575496239
1.441,121.84498269592929,2.583997454581209e-06,0.0025839974545812093,0.00011321303540100278,0.006639409168244328,0.0006770313173453043
1.442,127.36528954442589,2.7005586998971373e-06,0.0027005586998971372,0.00011993683996480532,0.006808542599132633,0.000694278127508643
1.443,133.2026480214869,2.8239281089885714e-06,0.0028239281089885715,0.00012682966692952413,0.006976522764288941,0.0007114073372955027
1.444,139.36468330717094,2.9542737978260917e-06,0.0029542737978260915,0.00013388948290277538,0.007142244568612983,0.0007283062583668208
1.445,145.85889489898724,3.091761578870128e-06,0.003091761578870128,0.00014111316915054912,0.007304641879688501,0.0007448661754715934
1.446,152.69260867493324,3.2365537458938394e-06,0.0032365537458938394,0.00014849691714067034,0.0074626863142248125,0.000760982222698354
1.447,159.872928344111,3.3888079769711747e-06,0.0033888079769711747,0.00015603630611602266,0.007615392827714515,0.0007765539534616323
1.448,167.4066865055205,3.548676795577185e-06,0.003548676795577185,0.00016372567646359584,0.007761661141371915,0.0007914691705497713
1.449,175.30039555396758,3.7163067166173563e-06,0.003716306716617356,0.00017155743748629873,0.00790033904711675,0.0008056103814367548
1.45,183.5601986898348,3.8918364273727e-06,0.0038918364273727002,0.0001795232742901188,0.00803036361384728,0.00081886919731481
1.451,192.19182130698957,4.075395627836033e-06,0.004075395627836033,0.00018761440633352483,0.008150754102056037,0.0008311456105862897
1.452,201.2005230496296,4.267104349206303e-06,0.0042671043492063035,0.00019582120053802192,0.008260490650838458,0.0008423356243812575
1.453,210.59105084467097,4.467072617618633e-06,0.004467072617618633,0.00020413183737955385,0.008358457120367932,0.0008523254241119988
1.454,220.36759323059997,4.675398475196862e-06,0.004675398475196862,0.000212533733333823,0.008443670604966917,0.0008610147812929918
1.455,230.5337363168428,4.892166806819128e-06,0.004892166806819128,0.00022101408315028915,0.008515265347798555,0.0008683154132959323
1.456,241.0924217188531,5.117448837716203e-06,0.005117448837716203,0.0002295593960164069,0.008572360256623448,0.0008741374737166564
1.457,252.04590682361533,5.351301998646573e-06,0.005351301998646573,0.00023815402470249813,0.008614012595947395,0.000878384830288365
1.458,263.3957277472845,5.593768018369899e-06,0.005593768018369899,0.00024678183239042347,0.00863945192495158,0.0008809789199116498
1.459,275.14266535161016,5.844871967269688e-06,0.005844871967269688,0.00025542677386433546,0.0086480536474171,0.0008818560514974125
1.46,287.2867146877709,6.104622182631001e-06,0.006104622182631001,0.00026407215349561933,0.008639171577633808,0.0008809503324411301
1.461,299.8270582357423,6.373010161056525e-06,0.006373010161056525,0.0002726994209408259,0.008612179724996925,0.000878197929465916
1.462,312.7620433034231,6.65000895158347e-06,0.00665000895158347,0.0002812900529321629,0.008566652152074682,0.0008735554090412815
1.463,326.08916394304157,6.935572640533817e-06,0.006935572640533817,0.0002898259547510816,0.008502326181841198,0.0008669959855650194
1.464,339.80504773189926,7.229636787943415e-06,0.007229636787943415,0.0002982884657729756,0.008418920537061397,0.0008584909767414354
1.465,353.90544775098306,7.532118372061882e-06,0.007532118372061882,0.0003066576770261771,0.008316256337143824,0.0008480221418265998
1.466,368.3852400774257,7.842914759694361e-06,0.00784291475969436,0.00031491423705641997,0.008194367211854809,0.0008355929101023091
1.467,383.23842708600705,8.161903732264452e-06,0.008161903732264452,0.000323039580322414,0.008053462647203472,0.0008212246431965526
1.468,398.45814682994586,8.48894434361426e-06,0.00848894434361426,0.0003310150195727445,0.00789376591936859,0.0008049401089432773
1.469,414.03668874298194,8.823877276219324e-06,0.008823877276219324,0.0003388212816899384,0.00771563886230635,0.0007867762041376363
1.47,429.965515872335,9.166524497680634e-06,0.009166524497680633,0.00034644009159324796,0.007519659401671296,0.0007667918607956128
1.471,446.2352938164917,9.516689855447647e-06,0.009516689855447647,0.0003538543532218233,0.007306590726530773,0.000745064902543761
1.472,462.835926502084,9.874160157564012e-06,0.009874160157564012,0.00036104779842878357,0.007077285337266357,0.0007216822602281469
1.473,479.75659889145743,1.0238706454200375e-05,0.010238706454200375,0.0003680041798901374,0.00683268874215698,0.000696740348860924
1.474,496.98582666607706,1.0610084366108758e-05,0.010610084366108758,0.0003747085155715834,0.0065739660241829,0.0006703579738425355
1.475,514.5115128818685,1.0988035228922487e-05,0.010988035228922487,0.000381147432392413,0.006302457639566473,0.0006426718236672537
1.476,532.3210115402135,1.137228747950602e-05,0.01137228747950602,0.0003873091890704896,0.00601966855725882,0.0006138353624590274
1.477,550.4011979638481,1.1762558372636014e-05,0.011762558372636013,0.00039318349291905596,0.005727198411511362,0.0005840117075159572
1.478,568.7385458097424,1.2158555745614924e-05,0.012158555745614924,0.00039876121628905185,0.005426763337115113,0.0005533758558850488
1.479,587.319210492438,1.2559979392423159e-05,0.012559979392423159,0.000404035164491402,0.0051202570455911684,0.0005221209124003782
1.48,606.1291187307841,1.2966522979951472e-05,0.012966522979951472,0.0004090002685311517,0.004809712713827851,0.000490454203405633
1.481,625.1540638698896,1.3377876116480072e-05,0.013377876116480072,0.0004136536327364729,0.0044972895120548705,0.00045859590298979476
1.482,644.3798065679015,1.3793726532919767e-05,0.013793726532919767,0.0004179945914117761,0.004185258909106147,0.00042677763651258557
1.483,663.7921803754305,1.4213762366365447e-05,0.014213762366365446,0.00042202477464107265,0.0038759908489467607,0.0003952410710025096
1.484,683.3772016735559,1.4637674540290436e-05,0.014637674540290435,0.0004257481789372512,0.0035719371961453633,0.0003642362270648349
1.485,703.1211833759296,1.5065159239615874e-05,0.015065159239615874,0.00042917121961472907,0.0032756119182084324,0.000334019458042087
1.486,723.0108517411111,1.549592036805598e-05,0.015495920368055981,0.00043230286624262545,0.0029896025973981553,0.0003048546238927825
1.487,743.033465584479,1.592967213577365e-05,0.015929672135773648,0.00043515473188784215,0.0027165444662212105,0.00027701044354812407
1.488,763.1769371244636,1.6366141703969517e-05,0.01636614170396952,0.0004377410942043942,0.0024591002715092306,0.00025075844161963877
1.489,783.4299536470289,1.680507185084809e-05,0.016805071850848088,0.00044007890484171224,0.00221994117759199,0.0002263710010647867
1.49,803.7820991248999,1.724622364340341e-05,0.01724622364340341,0.00044218778600756283,0.002001726974096272,0.00020411934494412182
1.491,824.2239748855225,1.7689379095351308e-05,0.01768937909535131,0.0004440900130967896,0.001807085909342289,0.00018427148000002948
1.492,844.7473183838482,1.8134343788991222e-05,0.01813434378899122,0.00044581048374813263,0.0016385951689510344,0.00016709020602866773
1.493,865.3451191041225,1.8580949433171373e-05,0.018580949433171373,0.00044737667329955536,0.0014987663317346,0.00015283163279352277
1.494,886.0117305887142,1.9029056362885672e-05,0.019029056362885672,0.00044881850944646486,0.0013900375685037974,0.00014174438452517398
1.495,906.7429775728831,1.9478556045818316e-05,0.019478556045818315,0.00045016818707260044,0.0013147095792226046,0.000134063067329068
1.496,927.5362571919936,1.9929373355804835e-05,0.019929373355804834,0.00045146007838717684,0.0012749217934396291,0.00013000584230492873
1.497,948.3906332232184,2.0381468703622775e-05,0.020381468703622774,0.0004527306206474142,0.0012726295356436856,0.00012977209706104386
1.498,969.3069223268583,2.0834839983113607e-05,0.02083483998311361,0.00045401818908918137,0.001309592652211242,0.00013354128598565688
1.499,990.2877712641605,2.1289524306140335e-05,0.021289524306140336,0.0004553629349549658,0.0013873842295542094,0.0001414738192506319
1.5,1011.3377240884289,2.174559954770423e-05,0.02174559954770423,0.00045680656580044846,0.001507397988971951,0.00015371181687650227
1.5010000000000001,1032.4632783352713,2.220318574355709e-05,0.022203185743557088,0.0004583920561683854,0.0016708165153380373,0.0001703758689601482
1.502,1053.6729292754505,2.2662446364091147e-05,0.022662446364091145,0.00046016322356224216,0.0018785305151671047,0.00019155680228896766
1.5030000000000001,1074.9772013407528,2.3123589283546807e-05,0.023123589283546808,0.00046216444887164915,0.002131033216422292,0.00021730491211803136
1.504,1096.3886658889098,2.3586867055962033e-05,0.02358686705596203,0.0004644405769176631,0.0024285205881059988,0.000247640181724238
1.5050000000000001,1117.9219445384863,2.4052577134496195e-05,0.024052577134496194,0.00046703657678758047,0.0027708943720138476,0.00028255259155918156
1.506,1139.5936973779574,2.4521061825508022e-05,0.024521061825508023,0.00046999717777237456,0.0031577311645379323,0.00032199896647050035
1.5070000000000001,1161.4225954354056,2.4992707888433707e-05,0.024992707888433708,0.00047336650687622764,0.0035882592172239635,0.00036590061001707657
1.508,1183.429276885311,2.5467945766078495e-05,0.025467945766078495,0.0004771877288608304,0.0040613452941669894,0.00041414196429636924
1.5090000000000001,1205.636286567168,2.5947248437805373e-05,0.025947248437805374,0.0004815026908082465,0.004575489894709317,0.0004665701227951765
1.51,1228.0679984958451,2.643112988526127e-05,0.026431129885261268,0.00048635157993089654,0.005128830526794366,0.0005229951641788344
1.5110000000000001,1250.7505211559526,2.6920143165131578e-05,0.02692014316513158,0.0004917726087303089,0.005719149586850311,0.0005831909558157282
1.512,1273.7115854905596,2.7414878316580733e-05,0.027414878316580734,0.0004978015285350747,0.006343795239512949,0.0006468870857543554
1.5130000000000001,1296.9804156184382,2.791595983379288e-05,0.02791595983379288,0.0005044709777841508,0.0069996893271369745,0.0007137696692690139
1.514,1320.5875824420893,2.842404346101846e-05,0.02842404346101846,0.0005118103064767158,0.007683396180810472,0.0007834883656305132
1.5150000000000001,1344.564840440945,2.8939812640173017e-05,0.028939812640173018,0.0005198454335897597,0.008391170453093346,0.0008556612556880634
1.516,1368.9449480787475,2.9463974527028267e-05,0.02946397452702827,0.0005285988297761948,0.009119017850742261,0.0009298810348837026
1.5170000000000001,1393.7614723908412,2.9997256359155113e-05,0.029997256359155112,0.0005380888042089133,0.009862505662639486,0.001005695692478011
1.518,1419.0485784542789,3.054040175219685e-05,0.030540401752196848,0.0005483277660557921,0.010616704176700709,0.0010826025377372202
1.5190000000000001,1444.840804580866,3.1094164574852624e-05,0.031094164574852624,0.0005593237131398491,0.01137656469380868,0.001160086746626899
1.52,1471.1728242086078,3.1659303570891125e-05,0.031659303570891126,0.0005710807592236971,0.012136902831813443,0.0012376196592937898
1.5210000000000001,1498.079195600318,3.2236578985812786e-05,0.03223657898581279,0.0005835960778939289,0.012891945933410372,0.0013146126285133427
1.522,1525.5941005870998,3.282674577121024e-05,0.032826745771210246,0.0005968606752146656,0.013635840567618044,0.0013904687704382277
1.5230000000000001,1553.7510737190873,3.343054649161008e-05,0.03343054649161008,0.0006108618459252233,0.01436272926772031,0.0014645907896907008
1.524,1582.5827233038021,3.4048708106506404e-05,0.034048708106506405,0.0006255785882124498,0.015066236133059189,0.0015363285253434343
1.5250000000000001,1612.120445923851,3.468193366131197e-05,0.03468193366131197,0.0006409840558746644,0.01574012916405005,0.001605046490294856
1.526,1642.394136128083,3.533089584488052e-05,0.03533089584488052,0.0006570468420196488,0.016378039319093044,0.0016700952230469166
1.5270000000000001,1673.4318930839183,3.5996232960669404e-05,0.0359962329606694,0.0006737259425325598,0.016973401568464587,0.0017308052768748338
1.528,1705.259726060983,3.6678538969895864e-05,0.03667853896989586,0.0006909771344425958,0.017519921643296257,0.0017865348149772103
1.5290000000000001,1737.9012606878587,3.7378360447059915e-05,0.037378360447059916,0.0007087474133037249,0.01801102383015765,0.0018366133011943578
1.53,1771.3774479822591,3.8096187750286986e-05,0.03809618775028699,0.0007269783601805992,0.018440508881507493,0.0018804085882036673
1.5310000000000001,1805.706278201023,3.883244969443802e-05,0.03883244969443802,0.0007456058112293534,0.018802074692526233,0.0019172780401590995
1.532,1840.9025015875056,3.9587507796709886e-05,0.039587507796709887,0.0007645576523287012,0.01908975697026648,0.0019466134684389146
1.5330000000000001,1876.9773581114516,4.0361648565531726e-05,0.040361648565531726,0.0007837586889628348,0.019297715453242978,0.0019678193321106575
1.534,1913.9383182976705,4.1155080339055905e-05,0.041155080339055905,0.0008031245243642477,0.01942040846362054,0.0019803305373007644
1.5350000000000001,1951.788837226499,4.196792445304134e-05,0.04196792445304134,0.0008225692345698555,0.0194526365193397,0.0019836168843937224
1.536,1990.528123758609,4.280021365633359e-05,0.04280021365633359,0.0008419979488952008,0.019389468702108423,0.001977175559656807
1.537,2030.1509269912303,4.3651883545009155e-05,0.04365188354500916,0.0008613147411123187,0.019226508620122436,0.0019605582558898742
1.538,2070.647341890026,4.452277156540832e-05,0.04452277156540832,0.0008804163294137585,0.018959627572307552,0.001933343962750537
1.539,2112.002635962733,4.5412609972492687e-05,0.04541260997249268,0.0008991979793029592,0.01858538414426171,0.0018951817536326586
1.54,2154.197098746144,4.632102461064389e-05,0.04632102461064389,0.0009175502925017698,0.01810062432144305,0.0018457500085598088
1.541,2197.205915767661,4.7247530444386606e-05,0.04724753044438661,0.0009353613106710955,0.017502998467247795,0.0017848091312780406
1.542,2240.9990685178336,4.819152945358757e-05,0.048191529453587574,0.0009525179985746656,0.016790487466813355,0.0017121532293712283
1.543,2285.5412618299756,4.915230954662882e-05,0.049152309546628824,0.0009689033639407981,0.015961920613630838,0.0016276629239985968
1.544,2330.79187990992,5.012904136319979e-05,0.05012904136319979,0.0009844027576300682,0.015016605375065533,0.0015312675964845829
1.545,2376.704972091999,5.1120780314111285e-05,0.05112078031411128,0.0009988978019567281,0.013954562191665021,0.0014229693311849634
1.546,2423.229269219473,5.2126464008463876e-05,0.05212646400846388,0.0010122727618241583,0.012776579680431313,0.0013028485446540169
1.547,2470.308231358129,5.314491449715087e-05,0.05314491449715087,0.0010244128290714243,0.011483926983262272,0.0011710346533487248
1.548,2517.880127353647,5.4174839743447576e-05,0.05417483974344758,0.00103520313992814,0.010078805801941176,0.0010277521683695427
1.549,2565.8781465362053,5.5214834496642e-05,0.055214834496641996,0.0010445332852396854,0.008564049825476287,0.0008732900455788968
1.55,2614.2305426629073,5.626338421471042e-05,0.05626338421471042,0.0010522957740349836,0.006943051489660868,0.0007079942171547744
1.551,2662.860809969645,5.731886852500391e-05,0.05731886852500391,0.0010583857307826926,0.005220084525928157,0.0005323004824204145
1.552,2711.6878909824773,5.8379564848627274e-05,0.058379564848627274,0.0010627035685724549,0.0034001043747276262,0.00034671415567269416
